dataset,count_type,gene,sgRNA,group,sample_id,read_count
CRISPRi.RT112,raw,TAS2R13,TAS2R13-10,T0,T0_2,19
CRISPRi.RT112,raw,PSMB2,PSMB2-5,T0,T0_2,3433
CRISPRi.RT112,raw,PSMD6,PSMD6-21,T0,T0_2,6024
CRISPRi.RT112,raw,KRT25,KRT25-5,T0,T0_2,5019
CRISPRi.RT112,raw,COPS8,COPS8-38,T0,T0_2,4233
CRISPRi.RT112,raw,KRT74,KRT74-6,T0,T0_2,9143
CRISPRi.RT112,raw,RXFP2,RXFP2-5,T0,T0_2,3712
CRISPRi.RT112,raw,RPS13,RPS13-3,T0,T0_2,6558
CRISPRi.RT112,raw,PSMC1,PSMC1-23,T0,T0_2,5347
CRISPRi.RT112,raw,RPS9,RPS9-36,T0,T0_2,6154
CRISPRi.RT112,raw,RPS7,RPS7-8,T0,T0_2,5038
CRISPRi.RT112,raw,CYP7A1,CYP7A1-9,T0,T0_2,2522
CRISPRi.RT112,raw,CYP7A1,CYP7A1-10,T0,T0_2,3515
CRISPRi.RT112,raw,OLIG2,OLIG2-17,T0,T0_2,4115
CRISPRi.RT112,raw,SAGE1,SAGE1-26,T0,T0_2,3017
CRISPRi.RT112,raw,PIWIL3,PIWIL3-1,T0,T0_2,2057
CRISPRi.RT112,raw,RPL30,RPL30-18,T0,T0_2,6153
CRISPRi.RT112,raw,OLIG2,OLIG2-8,T0,T0_2,1604
CRISPRi.RT112,raw,NPSR1,NPSR1-2,T0,T0_2,5062
CRISPRi.RT112,raw,COPB1,COPB1-13,T0,T0_2,3930
CRISPRi.RT112,raw,RPL35A,RPL35A-10,T0,T0_2,2977
CRISPRi.RT112,raw,RPL9,RPL9-26,T0,T0_2,89
CRISPRi.RT112,raw,COPS8,COPS8-33,T0,T0_2,4033
CRISPRi.RT112,raw,KRT77,KRT77-9,T0,T0_2,3872
CRISPRi.RT112,raw,OC90,OC90-7,T0,T0_2,4245
CRISPRi.RT112,raw,OTUD6A,OTUD6A-7,T0,T0_2,6996
CRISPRi.RT112,raw,TAAR1,TAAR1-8,T0,T0_2,2365
CRISPRi.RT112,raw,RPS9,RPS9-9,T0,T0_2,3173
CRISPRi.RT112,raw,DEFB129,DEFB129-2,T0,T0_2,3402
CRISPRi.RT112,raw,PSMC1,PSMC1-5,T0,T0_2,3213
CRISPRi.RT112,raw,ABCG8,ABCG8-1,T0,T0_2,4071
CRISPRi.RT112,raw,PSMC2,PSMC2-17,T0,T0_2,6843
CRISPRi.RT112,raw,SAGE1,SAGE1-9,T0,T0_2,6312
CRISPRi.RT112,raw,NUP133,NUP133-17,T0,T0_2,2166
CRISPRi.RT112,raw,MAGEB3,MAGEB3-9,T0,T0_2,6131
CRISPRi.RT112,raw,TPH2,TPH2-4,T0,T0_2,7506
CRISPRi.RT112,raw,NPHS2,NPHS2-2,T0,T0_2,4047
CRISPRi.RT112,raw,RPL27,RPL27-4,T0,T0_2,9121
CRISPRi.RT112,raw,MAGEB3,MAGEB3-2,T0,T0_2,6003
CRISPRi.RT112,raw,SPATA16,SPATA16-9,T0,T0_2,4445
CRISPRi.RT112,raw,OLIG2,OLIG2-2,T0,T0_2,6905
CRISPRi.RT112,raw,NPHS2,NPHS2-4,T0,T0_2,6030
CRISPRi.RT112,raw,RPS9,RPS9-18,T0,T0_2,3829
CRISPRi.RT112,raw,RPS9,RPS9-11,T0,T0_2,7520
CRISPRi.RT112,raw,OLIG2,OLIG2-5,T0,T0_2,3365
CRISPRi.RT112,raw,RNASE9,RNASE9-5,T0,T0_2,3572
CRISPRi.RT112,raw,LYZL6,LYZL6-18,T0,T0_2,3869
CRISPRi.RT112,raw,HTR3D,HTR3D-12,T0,T0_2,7045
CRISPRi.RT112,raw,PSMC4,PSMC4-6,T0,T0_2,4951
CRISPRi.RT112,raw,ADH7,ADH7-11,T0,T0_2,1746
CRISPRi.RT112,raw,TPH2,TPH2-5,T0,T0_2,11
CRISPRi.RT112,raw,RPL5,RPL5-5,T0,T0_2,1705
CRISPRi.RT112,raw,RPS9,RPS9-26,T0,T0_2,6604
CRISPRi.RT112,raw,PSMB3,PSMB3-8,T0,T0_2,4740
CRISPRi.RT112,raw,RPS24,RPS24-3,T0,T0_2,4975
CRISPRi.RT112,raw,ADH7,ADH7-8,T0,T0_2,2589
CRISPRi.RT112,raw,TAS2R13,TAS2R13-3,T0,T0_2,4206
CRISPRi.RT112,raw,ADH7,ADH7-6,T0,T0_2,3210
CRISPRi.RT112,raw,TAAR1,TAAR1-3,T0,T0_2,4573
CRISPRi.RT112,raw,SAGE1,SAGE1-25,T0,T0_2,5309
CRISPRi.RT112,raw,RPS9,RPS9-30,T0,T0_2,5356
CRISPRi.RT112,raw,RPS24,RPS24-15,T0,T0_2,5235
CRISPRi.RT112,raw,ABCG8,ABCG8-2,T0,T0_2,5314
CRISPRi.RT112,raw,NUP54,NUP54-19,T0,T0_2,4669
CRISPRi.RT112,raw,RPL18A,RPL18A-16,T0,T0_2,4381
CRISPRi.RT112,raw,RPS9,RPS9-15,T0,T0_2,5573
CRISPRi.RT112,raw,PSMD1,PSMD1-4,T0,T0_2,2720
CRISPRi.RT112,raw,RPL27,RPL27-16,T0,T0_2,15
CRISPRi.RT112,raw,RPL30,RPL30-8,T0,T0_2,2584
CRISPRi.RT112,raw,FAM71B,FAM71B-9,T0,T0_2,5967
CRISPRi.RT112,raw,RPS9,RPS9-21,T0,T0_2,6413
CRISPRi.RT112,raw,RPL36,RPL36-22,T0,T0_2,4666
CRISPRi.RT112,raw,TGM6,TGM6-4,T0,T0_2,5830
CRISPRi.RT112,raw,PIWIL3,PIWIL3-3,T0,T0_2,4703
CRISPRi.RT112,raw,OTUD6A,OTUD6A-6,T0,T0_2,2397
CRISPRi.RT112,raw,CABP5,CABP5-9,T0,T0_2,4075
CRISPRi.RT112,raw,RPL27,RPL27-17,T0,T0_2,4110
CRISPRi.RT112,raw,TAS2R9,TAS2R9-9,T0,T0_2,7961
CRISPRi.RT112,raw,CABP5,CABP5-10,T0,T0_2,4489
CRISPRi.RT112,raw,COPS6,COPS6-17,T0,T0_2,5244
CRISPRi.RT112,raw,POLR2F,POLR2F-11,T0,T0_2,4118
CRISPRi.RT112,raw,PSMC2,PSMC2-39,T0,T0_2,6315
CRISPRi.RT112,raw,RPS3A,RPS3A-1,T0,T0_2,4395
CRISPRi.RT112,raw,PSMC1,PSMC1-10,T0,T0_2,2746
CRISPRi.RT112,raw,RPS9,RPS9-24,T0,T0_2,3847
CRISPRi.RT112,raw,OC90,OC90-9,T0,T0_2,6583
CRISPRi.RT112,raw,OLIG2,OLIG2-18,T0,T0_2,6682
CRISPRi.RT112,raw,NUP98,NUP98-11,T0,T0_2,5790
CRISPRi.RT112,raw,ABCG8,ABCG8-3,T0,T0_2,5494
CRISPRi.RT112,raw,COPS8,COPS8-37,T0,T0_2,4952
CRISPRi.RT112,raw,RPL3,RPL3-2,T0,T0_2,5707
CRISPRi.RT112,raw,IL1F10,IL1F10-20,T0,T0_2,5555
CRISPRi.RT112,raw,HTR3D,HTR3D-6,T0,T0_2,3248
CRISPRi.RT112,raw,OC90,OC90-2,T0,T0_2,8873
CRISPRi.RT112,raw,KRT77,KRT77-5,T0,T0_2,2994
CRISPRi.RT112,raw,DEFB129,DEFB129-1,T0,T0_2,4607
CRISPRi.RT112,raw,SPATA16,SPATA16-8,T0,T0_2,5559
CRISPRi.RT112,raw,LYZL6,LYZL6-21,T0,T0_2,4437
CRISPRi.RT112,raw,RPL35A,RPL35A-5,T0,T0_2,3645
CRISPRi.RT112,raw,LHX5,LHX5-1,T0,T0_2,5260
CRISPRi.RT112,raw,RXFP2,RXFP2-9,T0,T0_2,7168
CRISPRi.RT112,raw,RPL18A,RPL18A-25,T0,T0_2,3023
CRISPRi.RT112,raw,NPHS2,NPHS2-13,T0,T0_2,3282
CRISPRi.RT112,raw,RPL27,RPL27-12,T0,T0_2,4303
CRISPRi.RT112,raw,IL1F10,IL1F10-6,T0,T0_2,4581
CRISPRi.RT112,raw,IL1F10,IL1F10-17,T0,T0_2,4588
CRISPRi.RT112,raw,COPS2,COPS2-9,T0,T0_2,5650
CRISPRi.RT112,raw,TAS2R9,TAS2R9-5,T0,T0_2,2921
CRISPRi.RT112,raw,KRT9,KRT9-6,T0,T0_2,4070
CRISPRi.RT112,raw,NPSR1,NPSR1-14,T0,T0_2,4641
CRISPRi.RT112,raw,TPH2,TPH2-1,T0,T0_2,6855
CRISPRi.RT112,raw,RPS8,RPS8-2,T0,T0_2,2797
CRISPRi.RT112,raw,LYZL6,LYZL6-14,T0,T0_2,2140
CRISPRi.RT112,raw,PSMB3,PSMB3-3,T0,T0_2,5821
CRISPRi.RT112,raw,RPL5,RPL5-2,T0,T0_2,3293
CRISPRi.RT112,raw,FCRL4,FCRL4-9,T0,T0_2,6165
CRISPRi.RT112,raw,HTR3D,HTR3D-17,T0,T0_2,4424
CRISPRi.RT112,raw,PSMD6,PSMD6-10,T0,T0_2,1258
CRISPRi.RT112,raw,RPS7,RPS7-2,T0,T0_2,3590
CRISPRi.RT112,raw,POU4F2,POU4F2-1,T0,T0_2,5570
CRISPRi.RT112,raw,RPL35A,RPL35A-4,T0,T0_2,11036
CRISPRi.RT112,raw,TAS2R9,TAS2R9-8,T0,T0_2,5391
CRISPRi.RT112,raw,PSMD11,PSMD11-11,T0,T0_2,2505
CRISPRi.RT112,raw,NPHS2,NPHS2-7,T0,T0_2,3933
CRISPRi.RT112,raw,MRGPRD,MRGPRD-2,T0,T0_2,5304
CRISPRi.RT112,raw,RPL36,RPL36-23,T0,T0_2,5764
CRISPRi.RT112,raw,COPS2,COPS2-19,T0,T0_2,4737
CRISPRi.RT112,raw,FAM71B,FAM71B-5,T0,T0_2,4676
CRISPRi.RT112,raw,RPS8,RPS8-6,T0,T0_2,3806
CRISPRi.RT112,raw,CRYGB,CRYGB-10,T0,T0_2,6373
CRISPRi.RT112,raw,VN1R2,VN1R2-3,T0,T0_2,4453
CRISPRi.RT112,raw,ADH7,ADH7-3,T0,T0_2,6084
CRISPRi.RT112,raw,RPS9,RPS9-39,T0,T0_2,3256
CRISPRi.RT112,raw,RPL30,RPL30-16,T0,T0_2,4830
CRISPRi.RT112,raw,PSMD1,PSMD1-12,T0,T0_2,2667
CRISPRi.RT112,raw,RPL3,RPL3-16,T0,T0_2,1953
CRISPRi.RT112,raw,KRT25,KRT25-1,T0,T0_2,3219
CRISPRi.RT112,raw,PIWIL3,PIWIL3-4,T0,T0_2,5286
CRISPRi.RT112,raw,PSMD6,PSMD6-1,T0,T0_2,2181
CRISPRi.RT112,raw,DMRTB1,DMRTB1-14,T0,T0_2,3853
CRISPRi.RT112,raw,PLA2G2E,PLA2G2E-3,T0,T0_2,4211
CRISPRi.RT112,raw,RPL11,RPL11-3,T0,T0_2,4466
CRISPRi.RT112,raw,RNASE9,RNASE9-12,T0,T0_2,9356
CRISPRi.RT112,raw,PSMD7,PSMD7-23,T0,T0_2,5472
CRISPRi.RT112,raw,FAM71B,FAM71B-1,T0,T0_2,8598
CRISPRi.RT112,raw,RPL36,RPL36-17,T0,T0_2,3436
CRISPRi.RT112,raw,LHX5,LHX5-8,T0,T0_2,5165
CRISPRi.RT112,raw,RPS13,RPS13-8,T0,T0_2,6739
CRISPRi.RT112,raw,PSMC4,PSMC4-10,T0,T0_2,8800
CRISPRi.RT112,raw,RPL9,RPL9-19,T0,T0_2,3997
CRISPRi.RT112,raw,IL1F10,IL1F10-21,T0,T0_2,5114
CRISPRi.RT112,raw,NLRP5,NLRP5-6,T0,T0_2,3798
CRISPRi.RT112,raw,OTUD6A,OTUD6A-5,T0,T0_2,6529
CRISPRi.RT112,raw,TAAR8,TAAR8-8,T0,T0_2,9239
CRISPRi.RT112,raw,COPS6,COPS6-7,T0,T0_2,5801
CRISPRi.RT112,raw,SAGE1,SAGE1-11,T0,T0_2,5940
CRISPRi.RT112,raw,TAAR1,TAAR1-9,T0,T0_2,6878
CRISPRi.RT112,raw,PSMC2,PSMC2-16,T0,T0_2,5900
CRISPRi.RT112,raw,COPS4,COPS4-8,T0,T0_2,5438
CRISPRi.RT112,raw,LUZP4,LUZP4-10,T0,T0_2,5202
CRISPRi.RT112,raw,OTUD6A,OTUD6A-3,T0,T0_2,8231
CRISPRi.RT112,raw,RPL30,RPL30-10,T0,T0_2,4609
CRISPRi.RT112,raw,TRIM42,TRIM42-7,T0,T0_2,6369
CRISPRi.RT112,raw,ADH7,ADH7-14,T0,T0_2,6067
CRISPRi.RT112,raw,FCRL4,FCRL4-8,T0,T0_2,7145
CRISPRi.RT112,raw,DMRTB1,DMRTB1-3,T0,T0_2,2816
CRISPRi.RT112,raw,RPL36,RPL36-32,T0,T0_2,3760
CRISPRi.RT112,raw,DMRTB1,DMRTB1-5,T0,T0_2,6262
CRISPRi.RT112,raw,SAGE1,SAGE1-18,T0,T0_2,6518
CRISPRi.RT112,raw,KRT74,KRT74-3,T0,T0_2,5172
CRISPRi.RT112,raw,PSMC4,PSMC4-13,T0,T0_2,4019
CRISPRi.RT112,raw,PSMB3,PSMB3-15,T0,T0_2,6097
CRISPRi.RT112,raw,NLRP5,NLRP5-1,T0,T0_2,9157
CRISPRi.RT112,raw,TRIM42,TRIM42-13,T0,T0_2,2798
CRISPRi.RT112,raw,POU4F2,POU4F2-9,T0,T0_2,6235
CRISPRi.RT112,raw,PSMD7,PSMD7-5,T0,T0_2,1553
CRISPRi.RT112,raw,LYZL6,LYZL6-3,T0,T0_2,4058
CRISPRi.RT112,raw,RPL36,RPL36-5,T0,T0_2,7434
CRISPRi.RT112,raw,RNASE9,RNASE9-8,T0,T0_2,9488
CRISPRi.RT112,raw,LYZL6,LYZL6-15,T0,T0_2,5589
CRISPRi.RT112,raw,FAM71B,FAM71B-2,T0,T0_2,8694
CRISPRi.RT112,raw,RPL18A,RPL18A-3,T0,T0_2,4434
CRISPRi.RT112,raw,RNASE9,RNASE9-4,T0,T0_2,4737
CRISPRi.RT112,raw,NPHS2,NPHS2-15,T0,T0_2,3166
CRISPRi.RT112,raw,RPL3,RPL3-7,T0,T0_2,1783
CRISPRi.RT112,raw,PSMC4,PSMC4-3,T0,T0_2,6681
CRISPRi.RT112,raw,COPS4,COPS4-1,T0,T0_2,2181
CRISPRi.RT112,raw,KRT77,KRT77-7,T0,T0_2,4318
CRISPRi.RT112,raw,NPSR1,NPSR1-3,T0,T0_2,4137
CRISPRi.RT112,raw,LHX5,LHX5-9,T0,T0_2,6431
CRISPRi.RT112,raw,PSMD11,PSMD11-24,T0,T0_2,5664
CRISPRi.RT112,raw,ADH7,ADH7-12,T0,T0_2,7883
CRISPRi.RT112,raw,PIWIL3,PIWIL3-8,T0,T0_2,4248
CRISPRi.RT112,raw,RPL27,RPL27-18,T0,T0_2,5880
CRISPRi.RT112,raw,RPS27,RPS27-10,T0,T0_2,6118
CRISPRi.RT112,raw,COPS8,COPS8-24,T0,T0_2,3440
CRISPRi.RT112,raw,RPS11,RPS11-11,T0,T0_2,4137
CRISPRi.RT112,raw,COPS8,COPS8-32,T0,T0_2,7190
CRISPRi.RT112,raw,PSMB3,PSMB3-5,T0,T0_2,3645
CRISPRi.RT112,raw,FCRL4,FCRL4-7,T0,T0_2,5193
CRISPRi.RT112,raw,IL22,IL22-4,T0,T0_2,5439
CRISPRi.RT112,raw,LUZP4,LUZP4-4,T0,T0_2,6452
CRISPRi.RT112,raw,DMRTB1,DMRTB1-9,T0,T0_2,3663
CRISPRi.RT112,raw,RPL5,RPL5-12,T0,T0_2,3726
CRISPRi.RT112,raw,RPL36,RPL36-18,T0,T0_2,7282
CRISPRi.RT112,raw,SAGE1,SAGE1-16,T0,T0_2,5128
CRISPRi.RT112,raw,SPATA16,SPATA16-2,T0,T0_2,6130
CRISPRi.RT112,raw,HTR3D,HTR3D-18,T0,T0_2,6840
CRISPRi.RT112,raw,PSMB2,PSMB2-22,T0,T0_2,4633
CRISPRi.RT112,raw,VN1R2,VN1R2-1,T0,T0_2,3244
CRISPRi.RT112,raw,TAS2R9,TAS2R9-1,T0,T0_2,5766
CRISPRi.RT112,raw,RPL30,RPL30-24,T0,T0_2,6442
CRISPRi.RT112,raw,KRT74,KRT74-9,T0,T0_2,5901
CRISPRi.RT112,raw,TAAR8,TAAR8-3,T0,T0_2,3132
CRISPRi.RT112,raw,IL1F10,IL1F10-5,T0,T0_2,5859
CRISPRi.RT112,raw,MAGEB3,MAGEB3-10,T0,T0_2,6606
CRISPRi.RT112,raw,ABCG8,ABCG8-4,T0,T0_2,4481
CRISPRi.RT112,raw,CYP7A1,CYP7A1-4,T0,T0_2,7251
CRISPRi.RT112,raw,LUZP4,LUZP4-7,T0,T0_2,5069
CRISPRi.RT112,raw,RPL30,RPL30-19,T0,T0_2,11250
CRISPRi.RT112,raw,RPS19,RPS19-4,T0,T0_2,3610
CRISPRi.RT112,raw,SAGE1,SAGE1-28,T0,T0_2,5502
CRISPRi.RT112,raw,VN1R2,VN1R2-9,T0,T0_2,2741
CRISPRi.RT112,raw,OR52E8,OR52E8-8,T0,T0_2,6314
CRISPRi.RT112,raw,PSMC4,PSMC4-8,T0,T0_2,5354
CRISPRi.RT112,raw,PLA2G2E,PLA2G2E-18,T0,T0_2,5335
CRISPRi.RT112,raw,LHX5,LHX5-7,T0,T0_2,6641
CRISPRi.RT112,raw,MRGPRD,MRGPRD-9,T0,T0_2,4735
CRISPRi.RT112,raw,HTR3D,HTR3D-1,T0,T0_2,4021
CRISPRi.RT112,raw,TAS2R13,TAS2R13-6,T0,T0_2,3411
CRISPRi.RT112,raw,PSMC2,PSMC2-24,T0,T0_2,8004
CRISPRi.RT112,raw,DMRTB1,DMRTB1-6,T0,T0_2,4653
CRISPRi.RT112,raw,PSMC1,PSMC1-9,T0,T0_2,6543
CRISPRi.RT112,raw,RPL35A,RPL35A-11,T0,T0_2,9584
CRISPRi.RT112,raw,OLIG2,OLIG2-11,T0,T0_2,4392
CRISPRi.RT112,raw,RPL27,RPL27-6,T0,T0_2,8568
CRISPRi.RT112,raw,FCRL4,FCRL4-6,T0,T0_2,4171
CRISPRi.RT112,raw,NLRP5,NLRP5-3,T0,T0_2,5140
CRISPRi.RT112,raw,CRYGB,CRYGB-17,T0,T0_2,7038
CRISPRi.RT112,raw,COPA,COPA-5,T0,T0_2,6083
CRISPRi.RT112,raw,RPS19,RPS19-5,T0,T0_2,2029
CRISPRi.RT112,raw,OC90,OC90-1,T0,T0_2,9063
CRISPRi.RT112,raw,LUZP4,LUZP4-6,T0,T0_2,6361
CRISPRi.RT112,raw,RPL3,RPL3-3,T0,T0_2,3070
CRISPRi.RT112,raw,OTUD6A,OTUD6A-4,T0,T0_2,7064
CRISPRi.RT112,raw,RPL9,RPL9-4,T0,T0_2,3841
CRISPRi.RT112,raw,COPA,COPA-3,T0,T0_2,5402
CRISPRi.RT112,raw,RXFP2,RXFP2-4,T0,T0_2,8508
CRISPRi.RT112,raw,IL1F10,IL1F10-15,T0,T0_2,5562
CRISPRi.RT112,raw,LUZP4,LUZP4-9,T0,T0_2,3652
CRISPRi.RT112,raw,HTR3D,HTR3D-3,T0,T0_2,6722
CRISPRi.RT112,raw,TAAR8,TAAR8-6,T0,T0_2,4103
CRISPRi.RT112,raw,KRT9,KRT9-10,T0,T0_2,6830
CRISPRi.RT112,raw,RPL27,RPL27-10,T0,T0_2,4445
CRISPRi.RT112,raw,POU4F2,POU4F2-8,T0,T0_2,3488
CRISPRi.RT112,raw,ADH7,ADH7-2,T0,T0_2,8020
CRISPRi.RT112,raw,IL22,IL22-6,T0,T0_2,6412
CRISPRi.RT112,raw,TAS2R13,TAS2R13-8,T0,T0_2,7490
CRISPRi.RT112,raw,SAGE1,SAGE1-17,T0,T0_2,3843
CRISPRi.RT112,raw,OC90,OC90-10,T0,T0_2,7117
CRISPRi.RT112,raw,KRT9,KRT9-4,T0,T0_2,5304
CRISPRi.RT112,raw,DMRTB1,DMRTB1-10,T0,T0_2,6250
CRISPRi.RT112,raw,RPL9,RPL9-20,T0,T0_2,7233
CRISPRi.RT112,raw,KRT74,KRT74-5,T0,T0_2,6387
CRISPRi.RT112,raw,CRYGB,CRYGB-11,T0,T0_2,6024
CRISPRi.RT112,raw,NUP133,NUP133-1,T0,T0_2,4191
CRISPRi.RT112,raw,RPL11,RPL11-11,T0,T0_2,4234
CRISPRi.RT112,raw,OR12D2,OR12D2-7,T0,T0_2,8361
CRISPRi.RT112,raw,HTR3D,HTR3D-11,T0,T0_2,5551
CRISPRi.RT112,raw,SAGE1,SAGE1-21,T0,T0_2,6189
CRISPRi.RT112,raw,SAGE1,SAGE1-5,T0,T0_2,4009
CRISPRi.RT112,raw,IL22,IL22-12,T0,T0_2,5856
CRISPRi.RT112,raw,FCRL4,FCRL4-10,T0,T0_2,13409
CRISPRi.RT112,raw,MRGPRD,MRGPRD-5,T0,T0_2,4069
CRISPRi.RT112,raw,RPS7,RPS7-3,T0,T0_2,4676
CRISPRi.RT112,raw,PSMA3,PSMA3-24,T0,T0_2,5032
CRISPRi.RT112,raw,DMRTC2,DMRTC2-1,T0,T0_2,8027
CRISPRi.RT112,raw,PSMB2,PSMB2-6,T0,T0_2,1819
CRISPRi.RT112,raw,KRT25,KRT25-3,T0,T0_2,10947
CRISPRi.RT112,raw,PSMC4,PSMC4-1,T0,T0_2,5877
CRISPRi.RT112,raw,RPL35A,RPL35A-12,T0,T0_2,5581
CRISPRi.RT112,raw,PSMA3,PSMA3-14,T0,T0_2,6183
CRISPRi.RT112,raw,KRT9,KRT9-17,T0,T0_2,3055
CRISPRi.RT112,raw,OR9Q2,OR9Q2-5,T0,T0_2,4205
CRISPRi.RT112,raw,TPH2,TPH2-14,T0,T0_2,4281
CRISPRi.RT112,raw,RPS3A,RPS3A-6,T0,T0_2,8176
CRISPRi.RT112,raw,RPS24,RPS24-12,T0,T0_2,2784
CRISPRi.RT112,raw,OR12D2,OR12D2-8,T0,T0_2,9439
CRISPRi.RT112,raw,COPZ1,COPZ1-18,T0,T0_2,13103
CRISPRi.RT112,raw,IL22,IL22-7,T0,T0_2,3331
CRISPRi.RT112,raw,KRT9,KRT9-3,T0,T0_2,2483
CRISPRi.RT112,raw,TAS2R9,TAS2R9-7,T0,T0_2,6592
CRISPRi.RT112,raw,RPS19,RPS19-19,T0,T0_2,7226
CRISPRi.RT112,raw,TAAR1,TAAR1-17,T0,T0_2,4795
CRISPRi.RT112,raw,OLIG2,OLIG2-20,T0,T0_2,8292
CRISPRi.RT112,raw,PSMC2,PSMC2-36,T0,T0_2,7310
CRISPRi.RT112,raw,PSMD11,PSMD11-14,T0,T0_2,6306
CRISPRi.RT112,raw,RPL3,RPL3-6,T0,T0_2,7582
CRISPRi.RT112,raw,MAGEB3,MAGEB3-4,T0,T0_2,7413
CRISPRi.RT112,raw,RPL30,RPL30-13,T0,T0_2,7663
CRISPRi.RT112,raw,FCRL4,FCRL4-2,T0,T0_2,5881
CRISPRi.RT112,raw,RPS3A,RPS3A-9,T0,T0_2,10645
CRISPRi.RT112,raw,COPS2,COPS2-11,T0,T0_2,5800
CRISPRi.RT112,raw,TAAR8,TAAR8-1,T0,T0_2,3276
CRISPRi.RT112,raw,TAAR8,TAAR8-9,T0,T0_2,5717
CRISPRi.RT112,raw,DEFB129,DEFB129-5,T0,T0_2,7902
CRISPRi.RT112,raw,ABCG8,ABCG8-7,T0,T0_2,5147
CRISPRi.RT112,raw,DMRTB1,DMRTB1-2,T0,T0_2,7034
CRISPRi.RT112,raw,COPS8,COPS8-34,T0,T0_2,5204
CRISPRi.RT112,raw,DEFB129,DEFB129-6,T0,T0_2,5059
CRISPRi.RT112,raw,PSMC2,PSMC2-12,T0,T0_2,8347
CRISPRi.RT112,raw,RPL27,RPL27-2,T0,T0_2,3317
CRISPRi.RT112,raw,POLR2A,POLR2A-5,T0,T0_2,8776
CRISPRi.RT112,raw,CABP5,CABP5-2,T0,T0_2,2951
CRISPRi.RT112,raw,DMRTC2,DMRTC2-8,T0,T0_2,2194
CRISPRi.RT112,raw,MAGEB3,MAGEB3-7,T0,T0_2,5802
CRISPRi.RT112,raw,OLIG2,OLIG2-4,T0,T0_2,3668
CRISPRi.RT112,raw,RPS3A,RPS3A-25,T0,T0_2,12635
CRISPRi.RT112,raw,RPS24,RPS24-5,T0,T0_3,6600
CRISPRi.RT112,raw,RPL11,RPL11-5,T0,T0_3,6669
CRISPRi.RT112,raw,PSMA3,PSMA3-5,T0,T0_3,5148
CRISPRi.RT112,raw,PSMA3,PSMA3-3,T0,T0_3,5869
CRISPRi.RT112,raw,RPL34,RPL34-28,T0,T0_3,5211
CRISPRi.RT112,raw,RPS8,RPS8-20,T0,T0_3,6537
CRISPRi.RT112,raw,RPL30,RPL30-17,T0,T0_3,6674
CRISPRi.RT112,raw,COPZ1,COPZ1-5,T0,T0_3,6600
CRISPRi.RT112,raw,POLR2D,POLR2D-2,T0,T0_3,6922
CRISPRi.RT112,raw,COPZ1,COPZ1-11,T0,T0_3,5677
CRISPRi.RT112,raw,PSMC2,PSMC2-6,T0,T0_3,5831
CRISPRi.RT112,raw,RPS7,RPS7-11,T0,T0_3,5219
CRISPRi.RT112,raw,RPL30,RPL30-1,T0,T0_3,5151
CRISPRi.RT112,raw,POLR2D,POLR2D-7,T0,T0_3,5228
CRISPRi.RT112,raw,RPS24,RPS24-20,T0,T0_3,6752
CRISPRi.RT112,raw,PSMD1,PSMD1-9,T0,T0_3,5015
CRISPRi.RT112,raw,PSMD1,PSMD1-1,T0,T0_3,5973
CRISPRi.RT112,raw,RPS8,RPS8-11,T0,T0_3,5748
CRISPRi.RT112,raw,RPL34,RPL34-15,T0,T0_3,5096
CRISPRi.RT112,raw,RPL11,RPL11-2,T0,T0_3,5174
CRISPRi.RT112,raw,POLA1,POLA1-22,T0,T0_3,5813
CRISPRi.RT112,raw,RPL6,RPL6-18,T0,T0_3,4296
CRISPRi.RT112,raw,PSMD11,PSMD11-6,T0,T0_3,5215
CRISPRi.RT112,raw,RPL36,RPL36-9,T0,T0_3,5561
CRISPRi.RT112,raw,RPL34,RPL34-17,T0,T0_3,3692
CRISPRi.RT112,raw,NUP205,NUP205-3,T0,T0_3,4777
CRISPRi.RT112,raw,RPL6,RPL6-13,T0,T0_3,4141
CRISPRi.RT112,raw,RPL30,RPL30-15,T0,T0_3,4466
CRISPRi.RT112,raw,RPL6,RPL6-15,T0,T0_3,4264
CRISPRi.RT112,raw,PSMC1,PSMC1-1,T0,T0_3,3847
CRISPRi.RT112,raw,RPL36,RPL36-7,T0,T0_3,4943
CRISPRi.RT112,raw,PSMD1,PSMD1-24,T0,T0_3,4776
CRISPRi.RT112,raw,RPS8,RPS8-18,T0,T0_3,4677
CRISPRi.RT112,raw,RPL36,RPL36-27,T0,T0_3,3279
CRISPRi.RT112,raw,RPL11,RPL11-1,T0,T0_3,3840
CRISPRi.RT112,raw,COPZ1,COPZ1-19,T0,T0_3,3379
CRISPRi.RT112,raw,RPS19,RPS19-8,T0,T0_3,6407
CRISPRi.RT112,raw,NUP93,NUP93-12,T0,T0_3,3734
CRISPRi.RT112,raw,RPS24,RPS24-7,T0,T0_3,4297
CRISPRi.RT112,raw,RPL9,RPL9-1,T0,T0_3,5506
CRISPRi.RT112,raw,NUP93,NUP93-5,T0,T0_3,3729
CRISPRi.RT112,raw,NUP93,NUP93-9,T0,T0_3,3098
CRISPRi.RT112,raw,POLR2A,POLR2A-2,T0,T0_3,4201
CRISPRi.RT112,raw,COPB1,COPB1-14,T0,T0_3,3451
CRISPRi.RT112,raw,RPS7,RPS7-20,T0,T0_3,3966
CRISPRi.RT112,raw,COPZ1,COPZ1-6,T0,T0_3,3115
